CODE_GENDER,NAME_EDUCATION_TYPE_Higher_education,probability,true_class,pred_class
0,0.0,0.02929730983651753,0,0
0,0.0,0.03918088848170745,0,0
1,0.0,0.05375812887874369,0,0
1,0.0,0.028060323803448337,0,0
0,0.0,0.12076750337577258,0,0
1,0.0,0.25948747016829504,0,0
0,0.0,0.036971566104494695,0,0
1,0.0,0.041939914580545926,0,0
0,0.0,0.025751669213981067,0,0
0,0.0,0.08460635725880912,0,0
0,0.0,0.039537965784760105,0,0
0,1.0,0.04852514258766188,0,0
0,0.0,0.011088801851250007,0,0
1,0.0,0.035466232707094626,0,0
1,1.0,0.05473098726162004,0,0
0,1.0,0.016286917904680582,0,0
0,1.0,0.04761659380750452,0,0
0,0.0,0.1780831898870124,0,0
0,0.0,0.00920326531304944,0,0
0,0.0,0.11080509425673406,0,0
1,0.0,0.06201227269275402,1,0
1,0.0,0.04595062310147659,0,0
0,1.0,0.010489880030071792,0,0
0,0.0,0.08725046128772145,0,0
0,1.0,0.01890353913378512,0,0
0,0.0,0.03971656189289856,0,0
0,0.0,0.18539513370361588,0,0
0,0.0,0.019687610099612663,0,0
0,0.0,0.034553915265161175,0,0
0,0.0,0.010226050845455246,0,0
0,0.0,0.25040733761825146,0,0
0,0.0,0.0484157095969766,0,0
0,0.0,0.03408953497607978,0,0
0,0.0,0.045249180821339566,0,0
1,1.0,0.0879292927443075,0,0
0,1.0,0.011870255625190422,0,0
0,0.0,0.029681168669902006,0,0
0,0.0,0.005173403455245836,0,0
0,0.0,0.012324018116488486,0,0
0,0.0,0.07787616465872861,0,0
1,0.0,0.25189783317631415,0,0
1,1.0,0.14162016608275288,0,0
1,0.0,0.034397565712223306,0,0
0,0.0,0.285000544274377,0,0
1,0.0,0.020710982243143175,0,0
1,0.0,0.3105111541334905,1,0
0,0.0,0.019332662802895677,0,0
0,0.0,0.13049674716915613,0,0
1,0.0,0.045154630907360355,0,0
0,0.0,0.07228811226022351,0,0
1,0.0,0.18744720273020216,0,0
0,0.0,0.05872241124581393,0,0
0,1.0,0.020313911495574346,0,0
1,0.0,0.019576292318645085,0,0
0,0.0,0.1781055991118577,0,0
1,0.0,0.09797298223815684,0,0
0,1.0,0.010812223557659813,0,0
0,0.0,0.041927126844529705,0,0
1,1.0,0.03246857093600652,0,0
0,0.0,0.03019227186371291,0,0
1,0.0,0.07875163849100791,0,0
0,0.0,0.028372466320449565,0,0
0,0.0,0.02468824945791943,0,0
1,0.0,0.05631282972519157,0,0
0,1.0,0.04607124067082985,0,0
1,0.0,0.11062771860195747,0,0
0,0.0,0.020604785179157443,0,0
0,0.0,0.030240183269806136,0,0
0,0.0,0.02499407988559498,0,0
0,1.0,0.02791111678558379,0,0
0,0.0,0.1557258542309241,0,0
0,0.0,0.1139385800377589,0,0
0,1.0,0.3067547026729339,0,0
0,0.0,0.06621992278783889,0,0
1,0.0,0.32680916124723247,0,0
0,0.0,0.012689960619350946,0,0
1,1.0,0.007981880798636608,0,0
1,0.0,0.02687440429226556,0,0
1,0.0,0.017389732961430114,0,0
0,0.0,0.021631589505775397,0,0
0,1.0,0.01474751306504299,0,0
1,1.0,0.11468384450158722,0,0
0,1.0,0.022271040277415874,0,0
0,0.0,0.03727025565878057,0,0
0,0.0,0.010023382013243959,0,0
1,0.0,0.047007660988893966,0,0
1,0.0,0.08004993865718224,0,0
0,0.0,0.28481854553285146,1,0
0,0.0,0.018452165208169728,0,0
0,0.0,0.039888966584934064,0,0
1,0.0,0.03581974992679001,0,0
1,0.0,0.15417455530954288,0,0
1,0.0,0.25041859543072925,0,0
0,0.0,0.11585721320427891,0,0
0,0.0,0.08013229925401913,0,0
1,0.0,0.026071792890735336,0,0
1,0.0,0.12301723876449273,0,0
1,1.0,0.04353691577796686,0,0
1,0.0,0.0546579341096801,0,0
1,0.0,0.03400735884991168,0,0
1,0.0,0.02653058421630372,0,0
1,0.0,0.03592834888771585,0,0
0,1.0,0.1957017189250253,0,0
0,0.0,0.07446970512993832,0,0
1,1.0,0.05076889279504948,0,0
0,0.0,0.01201487404010622,0,0
0,0.0,0.023423094294556968,0,0
1,0.0,0.06841184061444167,0,0
1,0.0,0.05776907880788534,0,0
1,0.0,0.04227154443778685,0,0
1,1.0,0.08618489177949133,0,0
1,0.0,0.17281983605635198,1,0
0,0.0,0.057414945955556344,0,0
1,0.0,0.028469215318999975,0,0
0,0.0,0.061735796051537103,0,0
1,0.0,0.00792883375845352,0,0
0,1.0,0.014261968313847413,0,0
1,1.0,0.02702707485655548,0,0
1,1.0,0.017213795368513904,1,0
1,0.0,0.06342410321359578,0,0
1,0.0,0.018045960929826653,0,0
1,1.0,0.10275217894880789,0,0
0,0.0,0.11928156043665586,0,0
1,1.0,0.022287074506051427,0,0
0,0.0,0.2890223937409399,1,0
0,0.0,0.22406007239006853,0,0
0,1.0,0.010794704114128605,0,0
0,0.0,0.0653446993981641,0,0
0,0.0,0.02079048830492789,0,0
0,0.0,0.17527638551010738,0,0
0,1.0,0.014818425976700047,0,0
1,0.0,0.046306263297816494,0,0
1,0.0,0.043715259107932176,0,0
1,0.0,0.00437330507130188,0,0
0,0.0,0.00578001049104086,0,0
0,0.0,0.03988365427351801,0,0
1,0.0,0.21658244054770523,1,0
0,0.0,0.020228654283029675,0,0
1,0.0,0.06019884341020679,0,0
0,1.0,0.011869546600630816,0,0
1,1.0,0.015594075121539926,0,0
1,1.0,0.018808083648860427,0,0
1,0.0,0.05326279000287291,0,0
0,1.0,0.01869279640861143,0,0
0,0.0,0.08054842820347063,0,0
0,1.0,0.008271557745288205,0,0
1,0.0,0.0378407514731783,0,0
0,0.0,0.007012489792044519,0,0
1,0.0,0.09521829784050273,0,0
0,0.0,0.36653373584448284,0,0
0,0.0,0.019761803008300615,0,0
1,0.0,0.024869668321774636,0,0
1,1.0,0.0225975364684819,0,0
0,0.0,0.032115372989222866,0,0
0,0.0,0.013112326095339568,0,0
1,0.0,0.08310756912195166,0,0
1,1.0,0.03861113594479975,0,0
0,1.0,0.06663170767132306,0,0
0,0.0,0.05892772463599688,0,0
1,0.0,0.063532115898171,0,0
0,0.0,0.03514118182614178,0,0
0,1.0,0.03791659454281169,0,0
0,0.0,0.040858168467616966,0,0
0,1.0,0.14628654168331864,0,0
0,1.0,0.061789547227388934,0,0
1,0.0,0.09206207510876775,0,0
0,0.0,0.09662328094725739,0,0
1,0.0,0.06475177509880473,0,0
0,0.0,0.004363010980056531,0,0
1,0.0,0.07931111013172659,0,0
0,0.0,0.08958132247557159,0,0
1,0.0,0.10236587234490786,1,0
1,0.0,0.01924785872067059,0,0
0,1.0,0.0032740100453941315,0,0
0,0.0,0.03377561621889958,0,0
1,1.0,0.09557112985903778,0,0
0,0.0,0.045071213166971005,1,0
0,0.0,0.020657559837325264,0,0
0,0.0,0.006620492127321038,0,0
0,0.0,0.02277164223983567,1,0
1,0.0,0.3461651640020565,0,0
1,0.0,0.05749448163929448,0,0
0,0.0,0.027724727852631057,0,0
1,0.0,0.13985239991633105,0,0
0,0.0,0.03888678252026854,0,0
0,0.0,0.041320601524508054,0,0
1,1.0,0.006490842017910979,0,0
1,0.0,0.19335550710403274,0,0
0,0.0,0.13407259908555103,0,0
0,0.0,0.2620459777961822,0,0
1,0.0,0.03249009237048485,0,0
1,0.0,0.035568462398228,0,0
0,1.0,0.040830382389100674,0,0
0,0.0,0.02946548470770165,0,0
1,0.0,0.08827366763978603,0,0
1,0.0,0.10249216486106733,0,0
0,0.0,0.014645025245287381,0,0
1,1.0,0.03758572769222549,0,0
1,0.0,0.060866937906684127,0,0
0,0.0,0.040536478253983974,0,0
0,0.0,0.022144385915003482,0,0
0,0.0,0.0226227248625588,0,0
1,0.0,0.12481276760411865,0,0
0,1.0,0.106830634306729,0,0
1,0.0,0.0354044740527643,0,0
1,0.0,0.11306761244155118,0,0
0,0.0,0.11977381420481939,0,0
1,0.0,0.16049188943023704,0,0
1,0.0,0.4257589449297403,0,0
0,0.0,0.018017992743156734,0,0
0,0.0,0.026143571284031615,0,0
0,0.0,0.13586246110849587,0,0
0,0.0,0.07577794792600705,0,0
0,1.0,0.021678447289721996,0,0
0,0.0,0.18479408369019296,0,0
1,1.0,0.10369760045476749,0,0
0,1.0,0.15105539855344502,0,0
0,0.0,0.05565547051930755,0,0
0,0.0,0.01606461208632895,0,0
0,0.0,0.07119456307443901,0,0
0,0.0,0.006737240251841292,0,0
1,1.0,0.04374279858768119,0,0
1,0.0,0.004583659362528772,0,0
1,0.0,0.03207784863312751,0,0
0,0.0,0.07654990039581477,0,0
1,1.0,0.1115490365358365,0,0
0,0.0,0.016852130613206194,0,0
0,0.0,0.12760961350461428,1,0
1,0.0,0.09069349334065424,0,0
0,1.0,0.006746317838624132,0,0
0,0.0,0.06726315372818291,1,0
1,0.0,0.05701890088998692,0,0
0,1.0,0.015387266554893062,0,0
0,1.0,0.02657886174393148,0,0
1,0.0,0.07192413005883977,0,0
0,0.0,0.01979507746387307,0,0
0,0.0,0.034914225304462664,0,0
1,0.0,0.06474017062601543,0,0
0,0.0,0.026390500744721122,0,0
0,0.0,0.010270319877594618,0,0
0,0.0,0.02700374380966285,0,0
1,0.0,0.023824342431529623,0,0
0,0.0,0.02313762282824282,0,0
1,0.0,0.2340060438098137,0,0
0,1.0,0.01516028110763145,0,0
1,0.0,0.4041621885274114,1,0
1,0.0,0.04866448598763969,0,0
0,0.0,0.09086260150319263,0,0
0,0.0,0.07589584240866552,0,0
0,0.0,0.026772052090725952,0,0
0,0.0,0.06157943722531895,0,0
0,1.0,0.011056375927575123,0,0
1,0.0,0.082639389905806,0,0
0,0.0,0.061443865922043,0,0
1,0.0,0.16523597645189342,0,0
0,0.0,0.1526506280357809,0,0
0,0.0,0.08793167116625056,0,0
0,0.0,0.08181380997922062,0,0
1,0.0,0.019374159795797218,0,0
0,0.0,0.020781024975146906,0,0
1,1.0,0.02051017745855283,1,0
0,0.0,0.01873002959290669,0,0
0,0.0,0.007245111386426634,0,0
1,0.0,0.014325515589639928,0,0
0,0.0,0.06488598096535003,0,0
1,1.0,0.03387695608118138,0,0
0,0.0,0.023797865710637835,0,0
0,0.0,0.015529139956708172,0,0
0,1.0,0.026860967644093414,0,0
0,1.0,0.12543295779195202,1,0
0,0.0,0.03274456758142049,0,0
0,0.0,0.031676993956713764,0,0
0,0.0,0.039160808196342475,0,0
1,1.0,0.04520493800054197,0,0
1,1.0,0.031561208671002206,0,0
1,0.0,0.2561579526266192,0,0
1,0.0,0.05304365186771412,0,0
1,0.0,0.25661140483337314,0,0
0,0.0,0.011833503650525526,0,0
0,1.0,0.14551156520020683,0,0
1,1.0,0.05923857846897893,0,0
0,1.0,0.08216246308877609,0,0
0,0.0,0.01645880659774769,0,0
0,0.0,0.0654723268457391,0,0
0,0.0,0.04344496617745053,0,0
1,0.0,0.02156680789355666,0,0
0,0.0,0.028602491719662386,0,0
0,0.0,0.06891380104104877,0,0
0,0.0,0.01438248137052357,0,0
1,0.0,0.1341870023289266,0,0
1,0.0,0.2642664816614419,0,0
1,1.0,0.07790867437380768,0,0
1,0.0,0.03853737756068923,0,0
0,0.0,0.01912484427039449,0,0
0,1.0,0.04352000401884618,0,0
1,0.0,0.04303553835645306,0,0
1,0.0,0.015912908401121088,0,0
1,0.0,0.04340327404248309,0,0
0,0.0,0.022746370147094616,0,0
0,0.0,0.14064939465388204,0,0
0,0.0,0.026516160866783246,0,0
0,0.0,0.08427417381678565,0,0
0,0.0,0.011540835645140793,0,0
0,0.0,0.035318338100465245,0,0
0,0.0,0.04519940753975366,0,0
0,0.0,0.04816008378939648,0,0
0,0.0,0.01174290632449745,0,0
1,1.0,0.02556673218939474,0,0
0,1.0,0.03216138080202892,0,0
0,0.0,0.14418637454554203,0,0
0,1.0,0.06258769168916027,0,0
1,0.0,0.12929753655796428,0,0
0,0.0,0.03137359017298606,0,0
0,0.0,0.009995999516787243,0,0
0,0.0,0.12271825606716673,0,0
0,0.0,0.006118454359860822,0,0
1,0.0,0.0464580225008731,0,0
0,1.0,0.050144579174146726,0,0
0,0.0,0.38409091804649736,0,0
0,0.0,0.013720773731127376,0,0
0,0.0,0.07621628611500103,0,0
1,0.0,0.10296150926791751,0,0
0,0.0,0.170666378536279,1,0
0,0.0,0.022407574900696784,0,0
0,0.0,0.026253847403757673,0,0
0,0.0,0.07723280767221108,0,0
1,0.0,0.15364347538158296,0,0
0,0.0,0.01815207108685265,0,0
0,0.0,0.013518556951749621,0,0
0,1.0,0.05628065954041571,0,0
0,0.0,0.08585150062177234,0,0
1,0.0,0.1555903373685566,0,0
0,0.0,0.009461333575714149,0,0
1,0.0,0.12102028021549964,0,0
1,0.0,0.027938075269994374,0,0
0,0.0,0.025339014863637033,0,0
0,0.0,0.10375282620568343,0,0
1,0.0,0.03416939788172436,0,0
1,0.0,0.040687282500662184,0,0
1,0.0,0.048888544062035376,0,0
0,0.0,0.022126838738903486,0,0
0,1.0,0.041431532026482754,1,0
0,0.0,0.034964332813771384,0,0
0,0.0,0.02421726924793458,0,0
1,0.0,0.04935681100624602,0,0
0,0.0,0.1395015951383967,0,0
1,0.0,0.06727754315560427,0,0
1,0.0,0.18879385442512409,0,0
0,0.0,0.04044425981599748,0,0
0,1.0,0.08614640581506013,0,0
0,0.0,0.048813057798321166,0,0
0,1.0,0.02725426798957088,0,0
0,0.0,0.03567779945793549,0,0
1,1.0,0.02901800262313997,0,0
1,0.0,0.10099946288040383,0,0
0,0.0,0.030575049008757675,0,0
0,0.0,0.10884967362222929,0,0
0,0.0,0.027813778732647565,1,0
0,0.0,0.02294389227755024,0,0
0,0.0,0.22891184141453766,1,0
0,1.0,0.018417133946308152,0,0
0,1.0,0.035077941686350034,0,0
0,0.0,0.043471039222293055,0,0
0,0.0,0.013811382316502932,0,0
0,1.0,0.010501970595194587,0,0
1,0.0,0.2792822382935698,0,0
0,1.0,0.00556454991467619,0,0
1,0.0,0.05305553329840166,0,0
0,1.0,0.007157341847844878,0,0
1,0.0,0.01596923299250855,0,0
0,0.0,0.043691802839642045,0,0
0,0.0,0.07595219632505898,0,0
0,0.0,0.025620653439803732,0,0
0,0.0,0.061453934184623915,0,0
0,0.0,0.020442310049562873,0,0
1,0.0,0.0693299123649385,0,0
0,0.0,0.40761796912932324,0,0
1,0.0,0.05368840792717508,0,0
0,0.0,0.019895365910623228,0,0
0,0.0,0.2976987359580102,1,0
0,0.0,0.013089655667497653,0,0
0,0.0,0.22156478850517694,0,0
0,1.0,0.016385987991482043,0,0
1,1.0,0.0236318532792896,0,0
1,0.0,0.07997745954196356,0,0
1,0.0,0.07299725107815856,0,0
1,1.0,0.038528260506970995,0,0
0,0.0,0.017658574266228962,0,0
1,0.0,0.08350121056578659,0,0
0,0.0,0.03275812889568368,0,0
1,1.0,0.027911150177971335,0,0
0,1.0,0.10300214342642977,0,0
0,0.0,0.017143063797488867,0,0
0,0.0,0.03321268589889619,0,0
1,0.0,0.01890980485491283,0,0
1,0.0,0.043413000310060304,0,0
0,1.0,0.010361230487158556,0,0
0,1.0,0.008715460628678734,0,0
1,0.0,0.024989891920310817,0,0
0,1.0,0.029882562804781142,0,0
0,0.0,0.03846498011402732,0,0
0,0.0,0.037161019644800786,1,0
0,1.0,0.08000292845440043,0,0
0,0.0,0.008397967583680997,0,0
0,1.0,0.031306220776374766,0,0
1,0.0,0.15992506422917613,0,0
0,0.0,0.09293209713453718,0,0
0,1.0,0.011494703786805949,0,0
1,0.0,0.07348433622129458,0,0
0,0.0,0.05219967526914255,0,0
0,1.0,0.0389977899711542,0,0
1,0.0,0.026667139934112537,0,0
1,0.0,0.2467686473236841,0,0
0,0.0,0.008491076705076489,1,0
1,0.0,0.17521587482861423,0,0
1,1.0,0.007187541652650594,0,0
0,1.0,0.04775498128852141,0,0
0,0.0,0.3970706972034028,1,0
0,0.0,0.0264338388445584,0,0
1,0.0,0.02333479078412475,0,0
0,0.0,0.030950848863018944,1,0
1,1.0,0.027689143322409748,0,0
1,0.0,0.30176360452990175,0,0
0,1.0,0.007502167738844174,0,0
1,1.0,0.02186930807839582,0,0
0,0.0,0.3473165228529414,0,0
0,0.0,0.061459451434781646,0,0
0,0.0,0.0793803479264742,0,0
1,0.0,0.023913166259828377,0,0
0,1.0,0.1429380513510138,0,0
0,1.0,0.015708932902993765,0,0
0,0.0,0.00903862919412718,0,0
1,0.0,0.4870013115612201,0,0
0,1.0,0.07713110428001153,0,0
0,0.0,0.04111019932506456,0,0
0,0.0,0.07383825157317367,0,0
1,0.0,0.02839427556660124,0,0
0,1.0,0.03330602447848444,0,0
0,1.0,0.014130706073276673,0,0
0,1.0,0.11642854453314214,0,0
0,1.0,0.12085363569575856,1,0
1,1.0,0.029843187885630184,0,0
1,0.0,0.3361658405931598,0,0
1,0.0,0.019630892291618213,0,0
1,0.0,0.17751920901588253,0,0
0,1.0,0.02670985340801402,0,0
0,0.0,0.010316010338802051,0,0
1,0.0,0.05036580366748896,0,0
1,1.0,0.14240825951579933,0,0
1,0.0,0.061205742048479915,0,0
0,1.0,0.02930413965945154,0,0
0,0.0,0.06115275515716678,0,0
0,0.0,0.035433654924312344,0,0
1,0.0,0.07159369850300236,1,0
0,0.0,0.07189327608071977,0,0
0,0.0,0.015353982505313281,0,0
0,0.0,0.057649112278294376,0,0
0,0.0,0.014426213235874666,0,0
0,0.0,0.09796020655771727,0,0
0,0.0,0.04640370101333616,0,0
0,1.0,0.005542087454872625,0,0
1,1.0,0.005673130063146909,0,0
0,0.0,0.034533784059088725,0,0
0,0.0,0.08260392734776253,0,0
0,0.0,0.01211901849700981,0,0
0,0.0,0.01800480846933997,0,0
0,0.0,0.021651633299443734,0,0
1,0.0,0.01552619364024775,0,0
0,1.0,0.07117664330094063,0,0
0,0.0,0.046403444153033706,0,0
0,0.0,0.011585385965508531,0,0
0,0.0,0.0919800650486992,0,0
0,0.0,0.01800792930842611,0,0
1,0.0,0.04229677196055655,0,0
0,0.0,0.04849803721242215,0,0
0,1.0,0.01393924781214814,0,0
1,0.0,0.14747267820913607,0,0
0,0.0,0.012225461417029623,0,0
1,0.0,0.07475709327835821,0,0
0,0.0,0.23631244020180253,0,0
0,0.0,0.027960736725571936,0,0
0,1.0,0.017203918378099262,0,0
1,1.0,0.07314725412963356,1,0
1,1.0,0.08068376849281475,0,0
0,1.0,0.01737550595441676,0,0
0,0.0,0.0580938667717736,0,0
0,1.0,0.004709906529242955,0,0
0,0.0,0.005898315066244426,0,0
1,0.0,0.019872616330307298,0,0
1,0.0,0.025288742382233005,0,0
1,1.0,0.021529645864722516,0,0
0,0.0,0.2887458100208862,0,0
0,0.0,0.04406371688889983,0,0
1,0.0,0.022619327877558982,0,0
0,1.0,0.01767553675445709,0,0
0,0.0,0.010343327980250408,0,0
1,1.0,0.0312163310978816,0,0
0,0.0,0.04625142184372555,0,0
0,0.0,0.04110037238912618,0,0
1,0.0,0.06801795646506598,0,0
0,0.0,0.022547758969889795,0,0
1,0.0,0.041659279912282236,0,0
1,0.0,0.06596623302799759,0,0
0,0.0,0.5173639449007039,0,1
0,0.0,0.020376661347761324,0,0
0,0.0,0.08025736800979001,0,0
0,0.0,0.012144256029217829,0,0
0,0.0,0.06598240071440435,0,0
1,0.0,0.14685003499867438,0,0
1,0.0,0.06889554767663159,0,0
0,0.0,0.010969320822057043,0,0
0,1.0,0.004645518688552514,0,0
0,0.0,0.014723739723301484,0,0
1,1.0,0.008370445728005764,0,0
1,0.0,0.06887050279685802,0,0
0,0.0,0.08095857425872201,0,0
0,1.0,0.05791362062356457,0,0
1,0.0,0.044346194558909854,0,0
1,0.0,0.14989682901458887,0,0
1,0.0,0.17634662336350695,0,0
1,0.0,0.07392219068403767,0,0
1,1.0,0.16591114013431227,0,0
0,0.0,0.02261955843611384,0,0
0,0.0,0.025663432556947155,0,0
0,0.0,0.20905283671459973,0,0
1,1.0,0.05565875529832583,1,0
0,1.0,0.05244363342459404,0,0
0,0.0,0.07381534934351747,0,0
0,1.0,0.03151428682216175,0,0
0,0.0,0.04669023537092158,0,0
0,0.0,0.3085477838564011,0,0
0,1.0,0.04572460302852087,0,0
0,0.0,0.060084727673936494,0,0
0,1.0,0.03157652684223949,0,0
0,0.0,0.12593704611687315,0,0
1,0.0,0.3058190313790615,1,0
1,1.0,0.015447183423568324,0,0
0,0.0,0.033553646564004745,0,0
1,0.0,0.10754566456996333,0,0
1,0.0,0.10419290830300154,0,0
1,1.0,0.13934935437957713,0,0
1,1.0,0.029066859566782705,0,0
0,0.0,0.020010824804586463,0,0
1,1.0,0.010276542892909916,0,0
0,1.0,0.01715016991969205,0,0
0,0.0,0.035120737898161794,0,0
1,0.0,0.033902326624834854,0,0
1,0.0,0.011620411304965196,0,0
0,1.0,0.006350967338451557,0,0
0,1.0,0.023723520935739664,0,0
1,0.0,0.09095565366355433,0,0
1,0.0,0.02440495933698093,0,0
1,0.0,0.011555089048382644,0,0
0,0.0,0.10088283040722332,0,0
1,1.0,0.0496661876260132,0,0
0,0.0,0.3309438417270007,0,0
1,0.0,0.10432930974772257,0,0
0,0.0,0.04778892192313977,0,0
0,0.0,0.005055358958929772,0,0
0,0.0,0.33399555775342343,0,0
0,0.0,0.06182467493374048,0,0
0,1.0,0.00402820582319717,0,0
0,0.0,0.06240949462125314,0,0
0,0.0,0.10119560203397228,0,0
0,1.0,0.004704431245046399,0,0
0,0.0,0.688541567549749,1,1
1,1.0,0.010896969457017116,0,0
0,0.0,0.03929295145270684,0,0
1,0.0,0.044002487488510864,0,0
0,0.0,0.10850606576114603,0,0
0,0.0,0.027438481635258256,0,0
0,1.0,0.01387491002615659,0,0
0,0.0,0.029952060602392905,0,0
0,0.0,0.05085675489343313,0,0
0,0.0,0.04489001860732874,0,0
1,0.0,0.14606879817005275,0,0
0,0.0,0.35916353743102863,0,0
0,0.0,0.04465590251638059,0,0
1,1.0,0.0261727291570338,0,0
1,0.0,0.05980952387404976,0,0
0,0.0,0.028325316316751354,0,0
1,0.0,0.12456897483253855,0,0
1,0.0,0.03320181673191071,0,0
1,0.0,0.03711346276691589,0,0
0,0.0,0.08293577070591557,0,0
1,0.0,0.3675191196727213,0,0
0,1.0,0.05410330677442984,0,0
1,0.0,0.03450847323074583,0,0
0,0.0,0.031056392724437363,0,0
0,0.0,0.2836679124416837,0,0
0,1.0,0.023339399641783328,0,0
1,0.0,0.04272255887634282,0,0
0,0.0,0.0885241961289028,0,0
0,0.0,0.008013635740848023,0,0
0,0.0,0.07098215239907772,0,0
1,1.0,0.024299476514226176,0,0
0,0.0,0.1545455519817437,0,0
0,0.0,0.08056052497627098,0,0
0,1.0,0.05647315860474853,0,0
1,0.0,0.03364771253318001,0,0
0,1.0,0.015201333568113106,0,0
0,1.0,0.019623712983982307,0,0
0,0.0,0.11891030199820225,0,0
1,0.0,0.0532282846319296,0,0
0,1.0,0.040153710353506865,0,0
1,0.0,0.02636854458818202,0,0
0,1.0,0.03385028095015971,0,0
1,1.0,0.028401838564182002,0,0
0,0.0,0.03811520548120444,0,0
0,0.0,0.09777168611433787,0,0
0,1.0,0.036287440056336585,0,0
0,1.0,0.021022010847515083,0,0
0,0.0,0.05339861855979165,0,0
0,1.0,0.05594753210601109,0,0
1,0.0,0.08104398555503789,0,0
0,1.0,0.006541510022684125,0,0
0,0.0,0.03998308074335518,0,0
0,1.0,0.15739228978360537,0,0
0,0.0,0.14465687494429294,0,0
0,0.0,0.021269610503408386,0,0
0,0.0,0.01952173527974974,0,0
0,1.0,0.12711514810341046,1,0
0,0.0,0.035426803071390386,0,0
0,0.0,0.13817426361301743,0,0
0,0.0,0.12145911972202385,0,0
0,1.0,0.027218371242167312,0,0
1,1.0,0.03912961793000765,0,0
1,0.0,0.03386775349072816,0,0
0,0.0,0.09396037294344889,0,0
0,0.0,0.035353941202138014,0,0
0,1.0,0.029689993650430863,0,0
0,1.0,0.017149306426174512,0,0
0,0.0,0.13418227588474485,1,0
0,0.0,0.09441412275858417,0,0
0,0.0,0.06899724615091629,0,0
0,0.0,0.059241377102976146,0,0
1,0.0,0.058085554756974106,1,0
0,0.0,0.044611642486078545,0,0
0,0.0,0.08587823378581386,0,0
0,0.0,0.20756024896462874,1,0
0,0.0,0.06741133796768439,0,0
1,0.0,0.04477596426767876,0,0
1,1.0,0.03312063926419746,0,0
0,1.0,0.04639809837269084,0,0
0,0.0,0.06573354069560491,0,0
0,0.0,0.055571144794279076,0,0
1,0.0,0.39170586763377885,0,0
1,1.0,0.07480304843100764,0,0
0,0.0,0.07769942550964998,0,0
0,0.0,0.05217292927404553,0,0
0,0.0,0.027073707929639465,0,0
1,0.0,0.24258908305123228,0,0
0,0.0,0.09467035241324105,0,0
0,0.0,0.19857554453905538,0,0
1,0.0,0.028737417929715098,0,0
1,1.0,0.08677219258329094,0,0
0,1.0,0.12650760721940724,0,0
0,1.0,0.7452176678868585,0,1
0,0.0,0.007334088919927073,0,0
0,1.0,0.006115043508609482,0,0
0,0.0,0.0166766397972235,0,0
1,0.0,0.06676128619377879,0,0
1,0.0,0.40165926696898696,0,0
0,0.0,0.008468687985024316,0,0
0,1.0,0.07947234673215497,0,0
1,0.0,0.1273672396362699,0,0
0,0.0,0.009995232663030863,0,0
0,0.0,0.10630474435610968,0,0
0,0.0,0.08753987735024191,0,0
0,0.0,0.00712979913113855,0,0
1,1.0,0.027488544084717872,0,0
0,0.0,0.3265864161860109,1,0
0,0.0,0.03072356145641615,0,0
1,1.0,0.07923644700902023,0,0
0,1.0,0.21761552130496278,1,0
1,0.0,0.2753184581608698,0,0
0,0.0,0.09918017005086355,0,0
0,0.0,0.10078717800372584,0,0
0,0.0,0.009984405372883861,0,0
0,0.0,0.05380124031767007,0,0
0,0.0,0.018415802145668854,0,0
0,0.0,0.09468308859534005,0,0
0,0.0,0.031199664377985725,0,0
0,0.0,0.007450924032318388,0,0
0,0.0,0.028798059517645393,0,0
1,0.0,0.1586211926138634,0,0
0,0.0,0.021896212730135308,0,0
0,0.0,0.01560518613229505,0,0
0,0.0,0.2066442187818873,0,0
0,1.0,0.013666606866815662,0,0
1,0.0,0.026598294893336722,0,0
0,1.0,0.07305567457862594,1,0
0,0.0,0.06052908806089444,0,0
0,0.0,0.15342607094827615,1,0
1,1.0,0.07679877068887625,0,0
1,0.0,0.037672532183656876,0,0
0,1.0,0.044810733425636455,0,0
0,0.0,0.022864085633372933,0,0
1,0.0,0.0836114029449613,0,0
0,0.0,0.15034756715452544,0,0
0,0.0,0.10709565189298834,0,0
0,0.0,0.03818546475877396,0,0
0,0.0,0.020076034199154262,0,0
0,0.0,0.025536088665294457,0,0
0,0.0,0.04447184269897883,0,0
0,0.0,0.20965880554662905,0,0
0,0.0,0.1696025946457372,0,0
0,0.0,0.06608863438107321,0,0
0,0.0,0.05675959320233288,0,0
1,0.0,0.016295430556086694,0,0
1,0.0,0.06611445594671955,0,0
1,0.0,0.07316799770662893,0,0
1,0.0,0.18943462299338254,0,0
0,1.0,0.04290455599184008,0,0
0,0.0,0.0322100347598335,0,0
1,1.0,0.034022259936481454,0,0
1,0.0,0.08361342956137231,0,0
0,0.0,0.08171601190047928,0,0
0,0.0,0.23251826068064893,0,0
0,0.0,0.4931754338616742,0,0
1,0.0,0.14717876911424974,0,0
0,0.0,0.04214391615209208,0,0
1,0.0,0.16676427518771497,1,0
0,0.0,0.02888820010977289,0,0
1,1.0,0.027695287767554897,0,0
1,0.0,0.22923617622035108,0,0
1,0.0,0.08480574063113205,1,0
0,0.0,0.016814568990518496,0,0
0,0.0,0.041724239711130026,0,0
0,0.0,0.023880908797303004,0,0
0,0.0,0.31691530791309536,0,0
0,0.0,0.02156559437706736,0,0
0,0.0,0.04569611718720282,0,0
0,0.0,0.012135030252965289,0,0
